2022-08-27,291
2022-08-28,379
2022-08-29,567
2022-08-30,511
2022-08-31,441
2022-09-01,392
2022-09-02,307
2022-09-03,225
2022-09-04,278
2022-09-05,423
2022-09-06,347
2022-09-07,370
2022-09-08,310
2022-09-09,283
2022-09-10,218
2022-09-11,230
2022-09-12,370
2022-09-13,303
2022-09-14,292
2022-09-15,231
2022-09-16,227
2022-09-17,167
2022-09-18,203
2022-09-19,373
2022-09-20,315
