2021-03-25,3
2021-03-26,1
2021-03-27,2
2021-03-28,6
2021-03-29,2
2021-03-30,2
2021-03-31,4
2021-04-02,3
2021-04-03,1
2021-04-04,6
2021-04-05,8
2021-04-06,7
2021-04-07,8
2021-04-08,4
2021-04-09,6
2021-04-10,4
2021-04-11,6
2021-04-12,4
2021-04-13,1
2021-04-14,2
2021-04-15,1
2021-04-16,2
2021-04-17,2
2021-04-18,1
2021-04-21,3
2021-04-23,2
2021-04-25,3
2021-04-26,3
2021-04-27,2
2021-04-28,2
2021-04-29,1
2021-04-30,3
2021-05-01,2
2021-05-02,3
2021-05-03,1
2021-05-04,4
2021-05-05,1
2021-05-06,4
2021-05-07,3
2021-05-08,1
2021-05-09,1
2021-05-11,1
2021-05-12,1
2021-05-15,1
2021-05-16,5
2021-05-17,1
2021-05-18,4
2021-05-19,1
2021-05-20,1
2021-05-21,3
2021-05-23,4
2021-05-24,1
2021-05-25,1
2021-05-27,1
2021-05-29,1
2021-05-30,2
2021-06-01,5
2021-06-02,1
2021-06-03,1
2021-06-04,2
2021-06-06,3
2021-06-07,3
2021-06-08,4
2021-06-09,1
2021-06-10,5
2021-06-11,3
2021-06-12,2
2021-06-14,1
2021-06-16,2
2021-06-17,1
2021-06-18,2
2021-06-19,2
2021-06-20,2
2021-06-22,4
2021-06-23,1
2021-06-24,2
2021-06-25,2
2021-06-26,3
2021-06-27,5
2021-06-28,5
2021-06-29,1
2021-06-30,1
2021-07-01,3
2021-07-02,3
2021-07-03,3
2021-07-04,6
2021-07-05,1
2021-07-06,3
2021-07-07,2
2021-07-10,3
2021-07-11,3
2021-07-12,6
2021-07-14,8
2021-07-15,2
2021-07-16,4
2021-07-17,4
2021-07-18,2
2021-07-19,4
2021-07-20,4
2021-07-21,6
2021-07-22,3
2021-07-23,3
2021-07-24,1
2021-07-26,2
2021-07-27,1
2021-07-28,6
2021-07-30,4
2021-08-01,3
2021-08-02,2
2021-08-03,2
2021-08-05,1
2021-08-06,2
2021-08-07,2
2021-08-08,4
2021-08-09,3
2021-08-10,3
2021-08-11,7
2021-08-13,3
2021-08-14,3
2021-08-15,4
2021-08-17,7
2021-08-18,7
2021-08-19,4
2021-08-20,2
2021-08-21,4
2021-08-22,3
2021-08-23,2
2021-08-24,1
2021-08-25,1
2021-08-26,1
2021-08-27,1
2021-08-29,2
2021-09-01,4
2021-09-02,1
2021-09-03,2
2021-09-04,3
2021-09-05,4
2021-09-06,1
2021-09-07,1
2021-09-08,5
2021-09-09,3
2021-09-10,3
2021-09-11,3
2021-09-12,2
2021-09-13,3
2021-09-14,1
2021-09-15,3
2021-09-16,3
2021-09-17,2
2021-09-18,1
2021-09-19,1
2021-09-21,1
2021-09-22,2
2021-09-23,2
2021-09-24,1
2021-09-25,1
2021-09-26,2
2021-09-27,2
2021-09-29,3
2021-10-03,2
2021-10-04,1
2021-10-05,2
2021-10-06,2
2021-10-07,3
2021-10-09,1
2021-10-11,1
2021-10-12,2
2021-10-13,1
2021-10-16,1
2021-10-17,7
2021-10-18,6
2021-10-19,1
2021-10-20,3
2021-10-22,5
2021-10-23,2
2021-10-25,1
2021-10-26,2
2021-10-27,4
2021-10-28,3
2021-10-29,2
2021-10-30,2
2021-10-31,2
2021-11-01,5
2021-11-02,5
2021-11-03,3
2021-11-04,2
2021-11-05,2
2021-11-06,2
2021-11-07,2
2021-11-08,3
2021-11-09,1
2021-11-11,1
2021-11-12,2
2021-11-13,1
2021-11-17,1
2021-11-19,3
2021-11-20,2
2021-11-21,1
2021-11-22,4
2021-11-23,1
2021-11-24,6
2021-11-25,3
2021-11-26,6
2021-11-27,1
2021-11-28,3
2021-11-29,4
2021-11-30,1
2021-12-01,2
2021-12-02,3
2021-12-03,3
2021-12-04,2
2021-12-05,1
2021-12-06,1
2021-12-07,2
2021-12-08,1
2021-12-09,2
2021-12-10,2
2021-12-11,2
2021-12-13,1
2021-12-14,2
2021-12-15,4
2021-12-16,3
2021-12-17,5
2021-12-18,4
2021-12-19,1
2021-12-20,8
2021-12-21,2
2021-12-22,7
2021-12-23,5
2021-12-24,4
2021-12-25,3
2021-12-26,7
2021-12-27,9
2021-12-28,7
2021-12-29,6
2021-12-30,8
2021-12-31,12
2022-01-01,10
2022-01-02,13
2022-01-03,8
2022-01-04,12
2022-01-05,12
2022-01-06,11
2022-01-07,12
2022-01-08,12
2022-01-09,11
2022-01-10,12
2022-01-11,13
2022-01-12,12
2022-01-13,11
2022-01-14,15
2022-01-15,14
2022-01-16,11
2022-01-17,14
2022-01-18,12
2022-01-19,10
2022-01-20,12
2022-01-21,15
2022-01-22,15
2022-01-23,11
2022-01-24,14
2022-01-25,12
2022-01-26,15
2022-01-27,15
2022-01-28,15
2022-01-29,14
2022-01-30,13
2022-01-31,14
2022-02-01,14
2022-02-02,14
2022-02-03,14
2022-02-04,16
2022-02-05,15
2022-02-06,10
2022-02-07,14
2022-02-08,10
2022-02-09,9
2022-02-10,12
2022-02-11,10
2022-02-12,10
2022-02-13,8
2022-02-14,7
2022-02-15,13
2022-02-16,4
2022-02-17,11
2022-02-18,7
2022-02-19,8
2022-02-20,4
2022-02-21,8
2022-02-22,6
2022-02-23,7
2022-02-24,7
2022-02-25,5
2022-02-26,9
2022-02-27,11
2022-02-28,9
2022-03-01,3
2022-03-02,3
2022-03-03,3
2022-03-04,3
2022-03-05,1
2022-03-06,3
2022-03-07,9
2022-03-08,7
2022-03-09,7
2022-03-10,7
2022-03-11,5
2022-03-12,8
2022-03-13,7
2022-03-14,7
2022-03-15,8
2022-03-16,12
2022-03-17,11
2022-03-18,13
2022-03-19,10
2022-03-20,10
2022-03-21,9
2022-03-22,9
2022-03-23,13
2022-03-24,10
2022-03-25,9
2022-03-26,9
2022-03-27,13
2022-03-28,13
2022-03-29,10
2022-03-30,11
2022-03-31,11
2022-04-01,15
2022-04-02,12
2022-04-03,11
2022-04-04,13
2022-04-05,9
2022-04-06,16
2022-04-07,13
2022-04-08,12
2022-04-09,13
2022-04-10,15
2022-04-11,11
2022-04-12,11
2022-04-13,14
2022-04-14,14
2022-04-15,14
2022-04-16,12
2022-04-17,15
2022-04-18,14
2022-04-19,14
2022-04-20,18
2022-04-21,15
2022-04-22,15
2022-04-23,16
2022-04-24,15
2022-04-25,15
2022-04-26,14
2022-04-27,17
2022-04-28,16
2022-04-29,18
2022-04-30,16
2022-05-01,18
2022-05-02,15
2022-05-03,20
2022-05-04,17
2022-05-05,19
2022-05-06,19
2022-05-07,18
2022-05-08,17
2022-05-09,17
2022-05-10,19
2022-05-11,19
2022-05-12,15
2022-05-13,17
2022-05-14,15
2022-05-15,16
2022-05-16,15
2022-05-17,14
2022-05-18,19
2022-05-19,22
2022-05-20,16
2022-05-21,20
2022-05-22,13
2022-05-23,17
2022-05-24,18
2022-05-25,15
2022-05-26,16
2022-05-27,17
2022-05-28,15
2022-05-29,13
2022-05-30,18
2022-05-31,17
2022-06-01,18
2022-06-02,15
2022-06-03,15
2022-06-04,14
2022-06-05,19
2022-06-06,11
2022-06-07,15
2022-06-08,20
2022-06-09,16
2022-06-10,15
2022-06-11,14
2022-06-12,14
2022-06-13,21
2022-06-14,16
2022-06-15,17
2022-06-16,16
2022-06-17,16
2022-06-18,14
2022-06-19,16
2022-06-20,14
2022-06-21,17
2022-06-22,18
2022-06-23,20
2022-06-24,20
2022-06-25,17
2022-06-26,15
2022-06-27,19
2022-06-28,18
2022-06-29,21
2022-06-30,24
2022-07-01,19
2022-07-02,22
2022-07-03,16
2022-07-04,21
2022-07-05,20
2022-07-06,41
2022-07-07,38
2022-07-08,40
2022-07-09,38
2022-07-10,35
2022-07-11,39
2022-07-12,41
2022-07-13,44
2022-07-14,38
2022-07-15,47
2022-07-16,41
2022-07-17,38
2022-07-18,44
2022-07-19,43
2022-07-20,44
2022-07-21,40
2022-07-22,44
2022-07-23,46
2022-07-24,43
2022-07-25,56
2022-07-26,45
2022-07-27,48
2022-07-28,44
2022-07-29,49
2022-07-30,44
2022-07-31,46
2022-08-01,43
2022-08-02,48
2022-08-03,41
2022-08-04,42
2022-08-05,21
2022-08-06,35
2022-08-07,33
2022-08-08,41
2022-08-09,41
2022-08-10,38
2022-08-11,40
2022-08-12,20
2022-08-13,36
2022-08-14,36
2022-08-15,39
2022-08-16,36
2022-08-17,39
2022-08-18,39
2022-08-19,33
2022-08-20,34
2022-08-21,37
2022-08-22,40
2022-08-23,35
2022-08-24,39
2022-08-25,40
2022-08-26,38
2022-08-27,31
2022-08-28,27
2022-08-29,32
2022-08-30,35
2022-08-31,39
2022-09-01,33
2022-09-02,30
2022-09-03,31
2022-09-04,34
2022-09-05,36
2022-09-06,32
2022-09-07,25
2022-09-08,27
2022-09-09,31
2022-09-10,32
2022-09-11,32
2022-09-12,32
2022-09-13,27
2022-09-14,15
2022-09-15,13
2022-09-16,12
2022-09-17,8
2022-09-18,5
2022-09-19,4
